estrato;talhao;parc;x;y;idade;vol
regiao05;T76;1428;725896,0396;7935432,984;7,13;448,5922
regiao05;T76;1429;725687,9553;7935432,984;2,45;133,143
regiao05;T76;1429;725687,9553;7935432,984;3,11;241,0967
regiao05;T76;1429;725687,9553;7935432,984;4,46;335,3972
regiao05;T76;1429;725687,9553;7935432,984;5,83;439,8407
regiao05;T76;1429;725687,9553;7935432,984;6,12;468,1628
regiao05;T76;1429;725687,9553;7935432,984;7,63;468,1798
regiao05;T76;1430;725687,9553;7936057,237;2,32;153,1066
regiao05;T76;1430;725687,9553;7936057,237;3,89;280,603
regiao05;T76;1430;725687,9553;7936057,237;5,97;307,7291
regiao05;T76;1430;725687,9553;7936057,237;6,26;443,778
regiao05;T76;1431;725896,0396;7936057,237;3,95;262,8419
regiao05;T76;1431;725896,0396;7936057,237;4,86;304,449
regiao05;T76;1431;725896,0396;7936057,237;7,74;394,8209
regiao05;T76;1432;726104,1239;7935016,815;2,21;125,6448
regiao05;T76;1432;726104,1239;7935016,815;4,53;343,1986
regiao05;T76;1432;726104,1239;7935016,815;7,62;426,6959
regiao05;T76;1433;725687,9553;7936473,405;2,06;134,8292
regiao05;T76;1433;725687,9553;7936473,405;3,06;150,4354
regiao05;T76;1433;725687,9553;7936473,405;4,85;222,2436
regiao05;T76;1433;725687,9553;7936473,405;5,9;384,2042
regiao05;T76;1433;725687,9553;7936473,405;6,8;394,4513
regiao05;T76;1434;725687,9553;7935016,815;2,95;198,891
regiao05;T76;1434;725687,9553;7935016,815;4,87;347,5607
regiao05;T76;1434;725687,9553;7935016,815;5,51;354,4956
regiao05;T76;1434;725687,9553;7935016,815;7,15;390,9332
regiao05;T76;1435;725271,7866;7936057,237;2,29;161,6843
regiao05;T76;1435;725271,7866;7936057,237;3,09;236,8153
regiao05;T76;1435;725271,7866;7936057,237;4,37;270,3191
regiao05;T76;1435;725271,7866;7936057,237;5,32;294,2391
regiao05;T76;1435;725271,7866;7936057,237;6,49;369,0959
regiao05;T76;1435;725271,7866;7936057,237;7,72;447,4402
regiao05;T76;1436;726104,1239;7935224,899;2,73;186,1897
regiao05;T76;1436;726104,1239;7935224,899;3,38;198,0539
regiao05;T76;1436;726104,1239;7935224,899;5,46;424,5962
regiao05;T76;1436;726104,1239;7935224,899;6,47;427,2295
regiao05;T76;1436;726104,1239;7935224,899;7,54;588,5948
regiao05;T76;1437;725896,0396;7934808,731;2,6;121,8836
regiao05;T76;1437;725896,0396;7934808,731;3,2;205,6533
regiao05;T76;1437;725896,0396;7934808,731;4,29;271,1753
regiao05;T76;1437;725896,0396;7934808,731;5,71;331,4528
regiao05;T76;1437;725896,0396;7934808,731;6,6;459,6115
regiao05;T76;1438;725479,871;7936473,405;3,77;237,695
regiao05;T76;1438;725479,871;7936473,405;5,92;397,6182
regiao05;T76;1438;725479,871;7936473,405;6,75;416,0746
regiao05;T76;1439;726104,1239;7935849,152;3,52;242,8617
regiao05;T76;1439;726104,1239;7935849,152;6,66;274,8815
regiao05;T76;1439;726104,1239;7935849,152;7,06;353,8041
regiao05;T76;1440;725896,0396;7935849,152;2,53;136,1626
regiao05;T76;1440;725896,0396;7935849,152;3,87;290,0033
regiao05;T76;1440;725896,0396;7935849,152;5,16;303,9479
regiao05;T76;1440;725896,0396;7935849,152;6,48;315,0723
regiao05;T76;1440;725896,0396;7935849,152;7,72;491,674
regiao05;T76;1441;725687,9553;7935849,152;2,81;160,6916
regiao05;T76;1441;725687,9553;7935849,152;4;304,682
regiao05;T76;1441;725687,9553;7935849,152;4,61;307,1666
regiao05;T76;1441;725687,9553;7935849,152;5,96;316,295
regiao05;T76;1441;725687,9553;7935849,152;6,79;386,9422
regiao05;T76;1441;725687,9553;7935849,152;7,3;459,9646
regiao05;T76;1442;725479,871;7935849,152;3,41;237,6852
regiao05;T76;1442;725479,871;7935849,152;4,46;364,0069
regiao05;T76;1442;725479,871;7935849,152;6,27;373,9188
regiao05;T76;1443;726104,1239;7934808,731;2,23;110,9024
regiao05;T76;1443;726104,1239;7934808,731;4,59;208,6721
regiao05;T76;1443;726104,1239;7934808,731;6,7;420,631
regiao05;T76;1443;726104,1239;7934808,731;7,23;479,1985
regiao05;T76;1444;725063,7023;7936473,405;2,93;219,7131
regiao05;T76;1444;725063,7023;7936473,405;3,58;256,9905
regiao05;T76;1444;725063,7023;7936473,405;4,65;260,7508
regiao05;T76;1444;725063,7023;7936473,405;5,23;306,937
regiao05;T76;1444;725063,7023;7936473,405;6,84;458,2676
regiao05;T76;1444;725063,7023;7936473,405;7;548,2075
regiao05;T76;1445;725271,7866;7936473,405;2,83;182,3765
regiao05;T76;1445;725271,7866;7936473,405;3,01;192,8361
regiao05;T76;1445;725271,7866;7936473,405;5,58;328,7455
regiao05;T76;1445;725271,7866;7936473,405;7,05;344,6687
regiao05;T76;1446;725271,7866;7936681,489;2,38;116,4713
regiao05;T76;1446;725271,7866;7936681,489;4,85;283,1852
regiao05;T76;1446;725271,7866;7936681,489;5,07;324,3559
regiao05;T76;1446;725271,7866;7936681,489;6,72;378,6114
regiao05;T76;1446;725271,7866;7936681,489;7,23;513,0797
regiao05;T76;1447;725063,7023;7936265,321;2,84;173,4618
regiao05;T76;1447;725063,7023;7936265,321;4,2;224,4198
regiao05;T76;1447;725063,7023;7936265,321;6,02;286,843
regiao05;T76;1448;725271,7866;7936265,321;2,24;142,0056
regiao05;T76;1448;725271,7866;7936265,321;3,4;226,4474
regiao05;T76;1448;725271,7866;7936265,321;4,89;272,3442
regiao05;T76;1448;725271,7866;7936265,321;5,38;324,407
regiao05;T76;1448;725271,7866;7936265,321;6,58;415,8676
regiao05;T76;1448;725271,7866;7936265,321;7,62;450,7628
regiao05;T76;1449;725479,871;7936265,321;2,61;186,6372
regiao05;T76;1449;725479,871;7936265,321;3,71;256,8602
regiao05;T76;1449;725479,871;7936265,321;4,74;292,7093
regiao05;T76;1449;725479,871;7936265,321;5,49;319,1025
regiao05;T76;1449;725479,871;7936265,321;6,26;402,3213
regiao05;T76;1449;725479,871;7936265,321;7,75;428,3451
regiao05;T76;1450;725687,9553;7936265,321;3,44;229,4701
regiao05;T76;1450;725687,9553;7936265,321;4,37;269,2633
regiao05;T76;1450;725687,9553;7936265,321;6,95;310,6716
regiao05;T76;1451;725896,0396;7936265,321;2,2;159,9691
regiao05;T76;1451;725896,0396;7936265,321;3,6;250,5826
regiao05;T76;1451;725896,0396;7936265,321;4,6;275,6241
regiao05;T76;1451;725896,0396;7936265,321;5,26;303,2352
regiao05;T76;1451;725896,0396;7936265,321;6,19;339,6058
regiao05;T76;1452;725479,871;7935224,899;3,64;256,9624
regiao05;T76;1452;725479,871;7935224,899;4,16;322,687
regiao05;T76;1452;725479,871;7935224,899;5,65;361,4223
regiao05;T76;1452;725479,871;7935224,899;7,84;442,2304
regiao05;T76;1453;725479,871;7936057,237;2,57;145,5964
regiao05;T76;1453;725479,871;7936057,237;3,47;220,6276
regiao05;T76;1453;725479,871;7936057,237;4,64;280,16
regiao05;T76;1453;725479,871;7936057,237;5,36;348,1028
regiao05;T76;1453;725479,871;7936057,237;6,52;418,7985
regiao05;T76;1453;725479,871;7936057,237;7,86;422,7909
regiao05;T76;1454;726104,1239;7935432,984;2,34;143,7982
regiao05;T76;1454;726104,1239;7935432,984;5,17;255,1018
regiao05;T76;1454;726104,1239;7935432,984;7,62;384,3956
regiao05;T76;1455;725687,9553;7935224,899;3,66;274,1591
regiao05;T76;1455;725687,9553;7935224,899;6,99;405,5046
regiao05;T76;1455;725687,9553;7935224,899;7,97;451,5682
regiao05;T76;1456;725896,0396;7935224,899;2,08;117,7579
regiao05;T76;1456;725896,0396;7935224,899;5,99;325,4925
regiao05;T76;1456;725896,0396;7935224,899;6,1;441,8878
regiao05;T76;1457;725271,7866;7935432,984;2,76;182,4956
regiao05;T76;1457;725271,7866;7935432,984;3,21;210,2631
regiao05;T76;1457;725271,7866;7935432,984;4,8;287,0466
regiao05;T76;1457;725271,7866;7935432,984;5,84;324,0687
regiao05;T76;1457;725271,7866;7935432,984;6,78;411,2303
regiao05;T76;1457;725271,7866;7935432,984;7,83;421,6093
regiao05;T76;1458;725479,871;7935432,984;2,18;140,9079
regiao05;T76;1458;725479,871;7935432,984;3,7;243,3012
regiao05;T76;1458;725479,871;7935432,984;5,31;278,8253
regiao05;T76;1459;726104,1239;7935641,068;3,29;258,2491
regiao05;T76;1459;726104,1239;7935641,068;4,33;284,3655
regiao05;T76;1459;726104,1239;7935641,068;5,53;327,4462
regiao05;T76;1459;726104,1239;7935641,068;6,17;393,6388
regiao05;T76;1460;725896,0396;7935641,068;3,17;216,4103
regiao05;T76;1460;725896,0396;7935641,068;4,49;299,0673
regiao05;T76;1460;725896,0396;7935641,068;5,22;302,3607
regiao05;T76;1461;725687,9553;7935641,068;2,35;128,5701
regiao05;T76;1461;725687,9553;7935641,068;3,42;238,4535
regiao05;T76;1461;725687,9553;7935641,068;4,82;256,4485
regiao05;T76;1461;725687,9553;7935641,068;5,24;354,8908
regiao05;T76;1461;725687,9553;7935641,068;6,67;410,7132
regiao05;T76;1461;725687,9553;7935641,068;7,72;555,9304
regiao05;T76;1462;725479,871;7935641,068;2,26;151,0295
regiao05;T76;1462;725479,871;7935641,068;6,25;459,1369
regiao05;T76;1462;725479,871;7935641,068;7,19;479,3273
regiao05;T76;1463;724855,618;7935641,068;3,31;249,5407
regiao05;T76;1463;724855,618;7935641,068;5,13;320,2939
regiao05;T76;1463;724855,618;7935641,068;6,32;366,763
regiao05;T76;1463;724855,618;7935641,068;7,46;426,2935
regiao05;T76;1464;725063,7023;7936681,489;2,64;163,7179
regiao05;T76;1464;725063,7023;7936681,489;3,33;165,0122
regiao05;T76;1464;725063,7023;7936681,489;4,35;309,5074
regiao05;T76;1464;725063,7023;7936681,489;5,48;315,0082
regiao05;T76;1464;725063,7023;7936681,489;6,94;360,1278
regiao05;T77;1465;722982,8591;7934808,731;2,58;163,7981
regiao05;T77;1465;722982,8591;7934808,731;3,98;302,0594
regiao05;T77;1465;722982,8591;7934808,731;4,3;303,3709
regiao05;T77;1465;722982,8591;7934808,731;5,04;319,0071
regiao05;T77;1465;722982,8591;7934808,731;6,05;321,3693
regiao05;T77;1465;722982,8591;7934808,731;7,24;441,3846
regiao05;T77;1466;723190,9435;7934600,646;3,95;239,9891
regiao05;T77;1466;723190,9435;7934600,646;4,3;293,1866
regiao05;T77;1466;723190,9435;7934600,646;5,2;320,2592
regiao05;T77;1466;723190,9435;7934600,646;6,38;402,7306
regiao05;T77;1466;723190,9435;7934600,646;7,04;441,8842
regiao05;T77;1467;722982,8591;7934600,646;3,64;230,1896
regiao05;T77;1467;722982,8591;7934600,646;5,35;428,5471
regiao05;T77;1467;722982,8591;7934600,646;6,04;433,8942
regiao05;T77;1468;722982,8591;7934392,562;2,54;179,6612
regiao05;T77;1468;722982,8591;7934392,562;3,56;226,6978
regiao05;T77;1468;722982,8591;7934392,562;4,54;231,4626
regiao05;T77;1468;722982,8591;7934392,562;5,39;304,8908
regiao05;T77;1468;722982,8591;7934392,562;6,22;351,5709
regiao05;T77;1468;722982,8591;7934392,562;7,85;484,1577
regiao05;T77;1469;722774,7748;7934392,562;2,45;113,9388
regiao05;T77;1469;722774,7748;7934392,562;3,8;249,4854
regiao05;T77;1469;722774,7748;7934392,562;4,56;317,4179
regiao05;T77;1470;722774,7748;7934184,478;2,22;111,374
regiao05;T77;1470;722774,7748;7934184,478;3,88;256,5789
regiao05;T77;1470;722774,7748;7934184,478;4,31;318,5881
regiao05;T77;1470;722774,7748;7934184,478;5,46;325,5623
regiao05;T77;1470;722774,7748;7934184,478;6,39;344,269
regiao05;T77;1470;722774,7748;7934184,478;7,67;533,8444
regiao05;T77;1471;724023,2807;7935432,984;2,91;191,2672
regiao05;T77;1471;724023,2807;7935432,984;3,64;206,8822
regiao05;T77;1471;724023,2807;7935432,984;4,12;260,7197
regiao05;T77;1471;724023,2807;7935432,984;7,74;642,0426
regiao05;T77;1472;723815,1964;7935432,984;3,35;220,9982
regiao05;T77;1472;723815,1964;7935432,984;4,74;245,9346
regiao05;T77;1472;723815,1964;7935432,984;7,32;406,7155
regiao05;T77;1473;723607,1121;7935432,984;2,32;116,1472
regiao05;T77;1473;723607,1121;7935432,984;5,47;360,3961
regiao05;T77;1473;723607,1121;7935432,984;7,64;373,9688
regiao05;T77;1474;723815,1964;7935224,899;2,89;172,2269
regiao05;T77;1474;723815,1964;7935224,899;4,43;271,3212
regiao05;T77;1474;723815,1964;7935224,899;5,19;338,8833
regiao05;T77;1474;723815,1964;7935224,899;7,42;371,8871
regiao05;T77;1475;723607,1121;7935224,899;2,19;90,224
regiao05;T77;1475;723607,1121;7935224,899;3,89;327,1142
regiao05;T77;1475;723607,1121;7935224,899;4,89;345,3314
regiao05;T77;1475;723607,1121;7935224,899;5,25;360,2058
regiao05;T77;1475;723607,1121;7935224,899;6,84;389,3109
regiao05;T77;1475;723607,1121;7935224,899;7,99;393,7278
regiao05;T77;1476;723399,0278;7935224,899;2,43;143,207
regiao05;T77;1476;723399,0278;7935224,899;3,97;288,5679
regiao05;T77;1476;723399,0278;7935224,899;4,4;339,5699
regiao05;T77;1476;723399,0278;7935224,899;5,43;355,9724
regiao05;T77;1476;723399,0278;7935224,899;7,52;444,7539
regiao05;T77;1477;723190,9435;7935224,899;4,65;312,561
regiao05;T77;1477;723190,9435;7935224,899;5,84;388,5455
regiao05;T77;1477;723190,9435;7935224,899;6,88;401,9273
regiao05;T77;1477;723190,9435;7935224,899;7,35;462,009
regiao05;T77;1478;722982,8591;7935224,899;2,44;127,6628
regiao05;T77;1478;722982,8591;7935224,899;3,97;273,227
regiao05;T77;1478;722982,8591;7935224,899;4,53;298,1338
regiao05;T77;1478;722982,8591;7935224,899;5,68;312,5545
regiao05;T77;1478;722982,8591;7935224,899;6,93;412,1998
regiao05;T77;1478;722982,8591;7935224,899;7,06;485,8509
regiao05;T77;1479;723607,1121;7935016,815;2,76;185,8616
regiao05;T77;1479;723607,1121;7935016,815;3,8;296,4453
regiao05;T77;1479;723607,1121;7935016,815;4,64;308,7006
regiao05;T77;1479;723607,1121;7935016,815;5,01;328,7097
regiao05;T77;1479;723607,1121;7935016,815;6,86;338,8612
regiao05;T77;1479;723607,1121;7935016,815;7,04;403,1154
regiao05;T77;1480;723399,0278;7935016,815;2,83;194,9729
regiao05;T77;1480;723399,0278;7935016,815;3,65;304,8479
regiao05;T77;1480;723399,0278;7935016,815;4,84;348,1031
regiao05;T77;1480;723399,0278;7935016,815;5,64;348,5641
regiao05;T77;1480;723399,0278;7935016,815;6,63;365,1961
regiao05;T77;1480;723399,0278;7935016,815;7,11;437,5054
regiao05;T77;1481;723190,9435;7935016,815;2,38;179,9205
regiao05;T77;1481;723190,9435;7935016,815;3,33;193,5726
regiao05;T77;1481;723190,9435;7935016,815;4,37;262,0451
regiao05;T77;1481;723190,9435;7935016,815;7,33;422,087
regiao05;T77;1482;722982,8591;7935016,815;2,77;147,7099
regiao05;T77;1482;722982,8591;7935016,815;3,82;256,9776
regiao05;T77;1482;722982,8591;7935016,815;5,4;348,559
regiao05;T77;1482;722982,8591;7935016,815;7,75;380,5749
regiao05;T77;1483;723399,0278;7934808,731;2,49;124,1251
regiao05;T77;1483;723399,0278;7934808,731;3,8;229,4737
regiao05;T77;1483;723399,0278;7934808,731;4,77;314,7988
regiao05;T77;1483;723399,0278;7934808,731;5,38;456,0821
regiao05;T77;1484;723190,9435;7934808,731;2,66;152,6045
regiao05;T77;1484;723190,9435;7934808,731;3,45;241,0927
regiao05;T77;1484;723190,9435;7934808,731;4,34;241,8595
regiao05;T77;1484;723190,9435;7934808,731;5,78;319,9958
regiao05;T77;1484;723190,9435;7934808,731;6,67;455,523
regiao05;T77;1484;723190,9435;7934808,731;7,8;461,9133
regiao05;T78;1485;728393,0514;7934184,478;3,42;244,2558
regiao05;T78;1485;728393,0514;7934184,478;4,32;283,2165
regiao05;T78;1485;728393,0514;7934184,478;5,52;405,0092
regiao05;T78;1485;728393,0514;7934184,478;6,17;453,6668
regiao05;T78;1486;728393,0514;7933976,393;3,35;224,069
regiao05;T78;1486;728393,0514;7933976,393;4,55;304,3237
regiao05;T78;1486;728393,0514;7933976,393;5,14;324,6142
regiao05;T78;1486;728393,0514;7933976,393;6,67;396,5024
regiao05;T78;1487;728184,9671;7934184,478;3,49;206,7115
regiao05;T78;1487;728184,9671;7934184,478;4,04;315,9126
regiao05;T78;1487;728184,9671;7934184,478;5,94;397,1071
regiao05;T78;1487;728184,9671;7934184,478;6,38;412,1571
regiao05;T78;1487;728184,9671;7934184,478;7,03;469,0111
regiao06;T79;1488;718405,0041;7934184,478;4,29;286,8744
regiao06;T79;1488;718405,0041;7934184,478;5;403,0278
regiao06;T79;1488;718405,0041;7934184,478;6,97;428,9742
regiao06;T79;1489;718196,9198;7934600,646;2,18;124,7166
regiao06;T79;1489;718196,9198;7934600,646;3,99;240,2432
regiao06;T79;1489;718196,9198;7934600,646;4,12;319,9113
regiao06;T79;1489;718196,9198;7934600,646;5,55;438,6341
regiao06;T79;1489;718196,9198;7934600,646;6,76;500,7217
regiao06;T79;1490;717988,8355;7934392,562;2,93;121,551
regiao06;T79;1490;717988,8355;7934392,562;3,01;199,8591
regiao06;T79;1490;717988,8355;7934392,562;6,68;377,1641
regiao06;T79;1490;717988,8355;7934392,562;7,13;423,7953
regiao06;T79;1491;718613,0885;7933976,393;4,7;324,1025
regiao06;T79;1491;718613,0885;7933976,393;5,36;397,0059
regiao06;T79;1491;718613,0885;7933976,393;6,72;473,8836
regiao06;T79;1491;718613,0885;7933976,393;7,82;498,4024
regiao06;T79;1492;718196,9198;7934392,562;2,04;90,318
regiao06;T79;1492;718196,9198;7934392,562;3,18;265,2706
regiao06;T79;1492;718196,9198;7934392,562;5,19;404,8675
regiao06;T79;1493;718405,0041;7934392,562;2,67;167,5887
regiao06;T79;1493;718405,0041;7934392,562;3,99;291,3041
regiao06;T79;1493;718405,0041;7934392,562;5,29;304,545
regiao06;T79;1493;718405,0041;7934392,562;6,25;447,2395
regiao06;T79;1493;718405,0041;7934392,562;7,89;539,8559
regiao06;T79;1494;718613,0885;7934392,562;2,38;156,1547
regiao06;T79;1494;718613,0885;7934392,562;3,19;216,5708
regiao06;T79;1494;718613,0885;7934392,562;4,64;299,6039
regiao06;T79;1494;718613,0885;7934392,562;5,13;312,3884
regiao06;T79;1494;718613,0885;7934392,562;6,24;369,4335
regiao06;T79;1494;718613,0885;7934392,562;7,61;452,8351
regiao06;T79;1495;718821,1728;7934184,478;2,82;172,441
regiao06;T79;1495;718821,1728;7934184,478;4,59;410,3397
regiao06;T79;1495;718821,1728;7934184,478;7,29;470,141
regiao06;T79;1496;718821,1728;7933976,393;2,88;200,515
regiao06;T79;1496;718821,1728;7933976,393;5,96;443,0033
regiao06;T79;1496;718821,1728;7933976,393;6,04;477,7555
regiao06;T79;1497;718821,1728;7934392,562;5,6;377,1819
regiao06;T79;1497;718821,1728;7934392,562;6,12;443,5655
regiao06;T79;1497;718821,1728;7934392,562;7,51;470,4417
regiao06;T79;1498;717988,8355;7934184,478;2,25;135,4803
regiao06;T79;1498;717988,8355;7934184,478;3,82;287,8686
regiao06;T79;1498;717988,8355;7934184,478;4,12;291,4671
regiao06;T79;1498;717988,8355;7934184,478;5,83;389,7097
regiao06;T79;1498;717988,8355;7934184,478;6,48;394,1235
regiao06;T79;1498;717988,8355;7934184,478;7,53;491,5849
regiao06;T79;1499;717780,7512;7934184,478;2,39;132,8613
regiao06;T79;1499;717780,7512;7934184,478;5,03;384,5094
regiao06;T79;1499;717780,7512;7934184,478;6,2;385,1656
regiao06;T79;1499;717780,7512;7934184,478;7,25;528,8731
regiao06;T79;1500;718613,0885;7934600,646;2,19;120,505
regiao06;T79;1500;718613,0885;7934600,646;3,88;259,349
regiao06;T79;1500;718613,0885;7934600,646;4,67;331,7837
regiao06;T79;1500;718613,0885;7934600,646;5,33;368,7927
regiao06;T79;1500;718613,0885;7934600,646;6,35;372,3666
regiao06;T79;1500;718613,0885;7934600,646;7,11;417,0556
regiao06;T79;1501;718613,0885;7934184,478;2,01;77,2997
regiao06;T79;1501;718613,0885;7934184,478;4,48;283,01
regiao06;T79;1501;718613,0885;7934184,478;5,86;339,964
regiao06;T79;1501;718613,0885;7934184,478;6,45;390,667
regiao06;T79;1501;718613,0885;7934184,478;7,84;425,2594
regiao06;T80;1502;719237,3414;7935224,899;2,53;154,9714
regiao06;T80;1502;719237,3414;7935224,899;4,22;311,7917
regiao06;T80;1502;719237,3414;7935224,899;5,47;416,5858
regiao06;T80;1502;719237,3414;7935224,899;6,98;483,9999
regiao06;T80;1502;719237,3414;7935224,899;7,04;505,2378
regiao06;T80;1503;719445,4257;7934808,731;2,72;179,0188
regiao06;T80;1503;719445,4257;7934808,731;3,67;273,2071
regiao06;T80;1503;719445,4257;7934808,731;4,56;342,5741
regiao06;T80;1503;719445,4257;7934808,731;6,05;409,0405
regiao06;T80;1503;719445,4257;7934808,731;7,93;433,2603
regiao06;T80;1504;719237,3414;7935016,815;3,4;253,8414
regiao06;T80;1504;719237,3414;7935016,815;4,33;310,5704
regiao06;T80;1504;719237,3414;7935016,815;5,41;322,5728
regiao06;T80;1504;719237,3414;7935016,815;6,72;409,001
regiao06;T80;1504;719237,3414;7935016,815;7,56;475,9034
regiao06;T80;1505;719861,5944;7934600,646;2,13;103,2233
regiao06;T80;1505;719861,5944;7934600,646;3,07;193,5497
regiao06;T80;1505;719861,5944;7934600,646;5,01;377,2116
regiao06;T80;1505;719861,5944;7934600,646;6,11;398,0963
regiao06;T80;1505;719861,5944;7934600,646;7,15;423,9751
regiao06;T80;1506;719237,3414;7934600,646;2,99;191,5797
regiao06;T80;1506;719237,3414;7934600,646;4,06;231,5294
regiao06;T80;1506;719237,3414;7934600,646;5,14;267,8697
regiao06;T80;1507;719029,2571;7934600,646;3,48;242,5589
regiao06;T80;1507;719029,2571;7934600,646;5,45;414,7821
regiao06;T80;1507;719029,2571;7934600,646;7,7;547,0093
regiao06;T80;1508;719237,3414;7935432,984;2,27;152,8218
regiao06;T80;1508;719237,3414;7935432,984;3,45;249,0653
regiao06;T80;1508;719237,3414;7935432,984;4,94;352,6614
regiao06;T80;1508;719237,3414;7935432,984;5,38;352,6975
regiao06;T80;1508;719237,3414;7935432,984;6,92;353,6069
regiao06;T80;1508;719237,3414;7935432,984;7,1;438,5761
regiao06;T80;1509;720069,6787;7934392,562;3,32;242,2434
regiao06;T80;1509;720069,6787;7934392,562;4,12;271,5586
regiao06;T80;1509;720069,6787;7934392,562;7,52;450,2327
regiao06;T80;1510;720069,6787;7934600,646;2,92;194,6947
regiao06;T80;1510;720069,6787;7934600,646;3,06;201,3549
regiao06;T80;1510;720069,6787;7934600,646;4,08;248,4474
regiao06;T80;1510;720069,6787;7934600,646;5,16;317,3942
regiao06;T80;1510;720069,6787;7934600,646;6,82;355,3625
regiao06;T80;1510;720069,6787;7934600,646;7;527,51
regiao06;T80;1511;719237,3414;7934392,562;2,26;148,4925
regiao06;T80;1511;719237,3414;7934392,562;3,15;287,4804
regiao06;T80;1511;719237,3414;7934392,562;4,24;293,1767
regiao06;T80;1511;719237,3414;7934392,562;5,53;366,2313
regiao06;T80;1511;719237,3414;7934392,562;6,61;446,981
regiao06;T80;1512;719237,3414;7933976,393;2,74;175,4958
regiao06;T80;1512;719237,3414;7933976,393;3,37;198,6987
regiao06;T80;1512;719237,3414;7933976,393;4,39;249,5927
regiao06;T80;1512;719237,3414;7933976,393;5,35;323,9939
regiao06;T80;1512;719237,3414;7933976,393;6,61;425,8171
regiao06;T80;1512;719237,3414;7933976,393;7,65;431,1511
regiao06;T80;1513;719445,4257;7934392,562;3,44;226,1494
regiao06;T80;1513;719445,4257;7934392,562;4,41;348,0752
regiao06;T80;1513;719445,4257;7934392,562;7,27;384,5178
regiao06;T80;1514;719445,4257;7935432,984;2,55;144,1031
regiao06;T80;1514;719445,4257;7935432,984;3,35;183,3142
regiao06;T80;1514;719445,4257;7935432,984;4,18;303,522
regiao06;T80;1514;719445,4257;7935432,984;5,35;368,682
regiao06;T80;1514;719445,4257;7935432,984;6,67;379,0092
regiao06;T80;1514;719445,4257;7935432,984;7,18;539,0865
regiao06;T80;1515;719861,5944;7934184,478;2,22;104,8802
regiao06;T80;1515;719861,5944;7934184,478;6,15;390,8449
regiao06;T80;1515;719861,5944;7934184,478;7,58;436,2646
regiao06;T80;1516;719237,3414;7934184,478;2,91;189,4045
regiao06;T80;1516;719237,3414;7934184,478;3,08;198,9088
regiao06;T80;1516;719237,3414;7934184,478;4,58;276,5974
regiao06;T80;1516;719237,3414;7934184,478;5,38;351,1683
regiao06;T80;1516;719237,3414;7934184,478;6,12;462,2429
regiao06;T80;1516;719237,3414;7934184,478;7,53;486,937
regiao04;T81;1517;712786,7275;7934184,478;2,09;73,7563
regiao04;T81;1517;712786,7275;7934184,478;3,53;236,2174
regiao04;T81;1517;712786,7275;7934184,478;4,64;316,1819
regiao04;T81;1517;712786,7275;7934184,478;5,14;380,1498
regiao04;T81;1517;712786,7275;7934184,478;6,78;419,3352
regiao04;T81;1518;712994,8119;7934184,478;3,92;244,3305
regiao04;T81;1518;712994,8119;7934184,478;6,94;334,5096
regiao04;T81;1518;712994,8119;7934184,478;7,43;419,0575
regiao04;T81;1519;712786,7275;7933976,393;2,26;112,9454
regiao04;T81;1519;712786,7275;7933976,393;3,89;173,1503
regiao04;T81;1519;712786,7275;7933976,393;4,13;297,8253
regiao04;T81;1519;712786,7275;7933976,393;5,6;331,8296
regiao04;T81;1519;712786,7275;7933976,393;6,78;423,0982
regiao04;T81;1519;712786,7275;7933976,393;7,8;431,1278
regiao04;T81;1520;713202,8962;7933976,393;3,22;175,7989
regiao04;T81;1520;713202,8962;7933976,393;5,36;359,4557
regiao04;T81;1520;713202,8962;7933976,393;7,16;424,4108
regiao04;T81;1521;712370,5589;7933976,393;2,27;137,0101
regiao04;T81;1521;712370,5589;7933976,393;4,62;267,6227
regiao04;T81;1521;712370,5589;7933976,393;5,17;312,6911
regiao04;T81;1521;712370,5589;7933976,393;6,67;417,8129
regiao04;T81;1521;712370,5589;7933976,393;7,53;522,3469
regiao04;T81;1522;712994,8119;7933976,393;2,58;149,9903
regiao04;T81;1522;712994,8119;7933976,393;3,25;169,6808
regiao04;T81;1522;712994,8119;7933976,393;4,45;304,7489
regiao04;T81;1522;712994,8119;7933976,393;6,26;432,2745
regiao04;T81;1522;712994,8119;7933976,393;7,82;563,1697
regiao04;T81;1523;712578,6432;7933976,393;2,61;129,7793
regiao04;T81;1523;712578,6432;7933976,393;3,51;195,9817
regiao04;T81;1523;712578,6432;7933976,393;4,83;287,3932
regiao04;T81;1523;712578,6432;7933976,393;5,69;320,9288
regiao04;T81;1523;712578,6432;7933976,393;6,7;369,8772
regiao04;T81;1523;712578,6432;7933976,393;7,9;474,1427
regiao04;T82;1524;706960,3666;7934392,562;2,22;162,7714
regiao04;T82;1524;706960,3666;7934392,562;3,85;330,4103
regiao04;T82;1524;706960,3666;7934392,562;4,6;390,9823
regiao04;T82;1524;706960,3666;7934392,562;6,38;438,3448
regiao04;T82;1525;707168,451;7933976,393;2,63;159,445
regiao04;T82;1525;707168,451;7933976,393;4,87;307,5253
regiao04;T82;1525;707168,451;7933976,393;6,77;470,1363
regiao04;T82;1525;707168,451;7933976,393;7,34;552,2319
regiao04;T82;1526;707168,451;7934184,478;2,41;162,545
regiao04;T82;1526;707168,451;7934184,478;4,09;254,3449
regiao04;T82;1526;707168,451;7934184,478;6,56;397,0023
regiao04;T82;1527;706960,3666;7934184,478;2,37;150,6376
