cod;chave_talhao;parc;hd;volume;idade;genotipo;prec_mm
491;T403;119;24,36;166,8314808;4,454794521;G14;1400
492;T403;119;27;198,5061553;5,416666667;G14;1400
493;T403;120;21,06;131,7753956;2,775342466;G14;1400
494;T403;120;24,28;157,5889409;3,534246575;G14;1400
495;T403;120;26,74;202,5579948;4,454794521;G14;1400
496;T403;120;31;265,7082576;5,416666667;G14;1400
497;T404;121;18,74;96,33567897;2,778082192;G9;1400
498;T404;121;19,72;115,8234719;3,536986301;G9;1400
499;T404;121;21,48;131,7810073;4,457534247;G9;1400
500;T404;121;24;168,6836859;5,416666667;G9;1400
501;T404;122;18,42;84,26535688;2,778082192;G9;1400
502;T404;122;19,26;77,88811689;3,536986301;G9;1400
503;T404;122;20,34;102,7713383;4,457534247;G9;1400
504;T404;122;24;125,5074247;5,416666667;G9;1400
505;T405;123;18,94;98,70480008;2,778082192;G9;1400
506;T405;123;19,12;111,3409772;3,536986301;G9;1400
507;T405;123;20,62;124,3747241;4,457534247;G9;1400
508;T405;123;23;157,5082062;5,416666667;G9;1400
509;T405;124;18,9;86,67101382;2,778082192;G9;1400
510;T405;124;19,82;103,2171429;3,536986301;G9;1400
511;T405;124;20,28;113,0750322;4,457534247;G9;1400
512;T405;124;23;149,7555048;5,416666667;G9;1400
513;T406;125;18,14;97,37374709;2,693150685;G6;1400
514;T406;125;18;110,4847388;3,460273973;G6;1400
515;T406;125;19,78;123,7007448;4,37260274;G6;1400
516;T406;125;22;153,6714573;5,333333333;G6;1400
517;T407;126;19,38;113,0545968;2,75890411;G11;1400
518;T407;126;20,34;124,5043653;3,526027397;G11;1400
519;T407;126;21,24;152,9440252;4,438356164;G11;1400
520;T407;126;22;165,7767871;5,416666667;G11;1400
521;T407;127;18,28;107,4624109;2,75890411;G11;1400
522;T407;127;19,94;93,05863926;3,526027397;G11;1400
523;T407;127;21,48;121,3553786;4,44109589;G11;1400
524;T407;127;24;148,5251896;5,416666667;G11;1400
525;T407;128;18,16;97,94381129;2,75890411;G11;1400
526;T407;128;20,46;118,2459949;3,517808219;G11;1400
527;T407;128;21,52;140,2281741;4,44109589;G11;1400
528;T407;128;23;176,6063755;5,416666667;G11;1400
529;T408;129;19,72;107,4385256;2,682191781;G6;1400
530;T408;129;23,06666667;144,9242366;3,449315068;G6;1400
531;T408;129;20,88;151,389476;4,364383562;G6;1400
532;T408;129;23;178,5137289;5,333333333;G6;1400
533;T408;130;18,84;96,85796556;2,682191781;G6;1400
534;T408;130;22,96666667;134,6316368;3,44109589;G6;1400
535;T408;130;25,54;175,0268712;4,364383562;G6;1400
536;T408;130;26;191,3406548;5,333333333;G6;1400
537;T409;131;16,22;83,67167671;2,701369863;G6;1400
538;T409;131;17,9;87,04307355;3,460273973;G6;1400
539;T409;131;18,54;99,0683555;4,383561644;G6;1400
540;T409;131;21;138,1789331;5,333333333;G6;1400
541;T409;132;16,92;81,55578525;2,701369863;G6;1400
542;T409;132;19,22;95,67634162;3,460273973;G6;1400
543;T409;132;20,18;111,3235204;4,383561644;G6;1400
544;T409;132;22;138,6559322;5,333333333;G6;1400
545;T409;133;17,46;83,76972057;2,701369863;G6;1400
546;T409;133;19,9;114,9864035;3,460273973;G6;1400
547;T409;133;21,44;133,7645619;4,383561644;G6;1400
548;T409;133;23;158,8712677;5,333333333;G6;1400
549;T401;134;18,1;98,19572309;2,698630137;G6;1400
550;T401;134;21;131,2711045;3,457534247;G6;1400
551;T401;134;21,08;139,1214293;4,380821918;G6;1400
552;T401;134;24;174,4872006;5,333333333;G6;1400
553;T401;135;18,3;91,10546249;2,698630137;G6;1400
554;T401;135;21,98;109,4106159;3,457534247;G6;1400
555;T401;135;23,78;139,2592686;4,380821918;G6;1400
556;T401;135;25;164,0382212;5,333333333;G6;1400
557;T401;136;17,36;86,82731073;2,698630137;G6;1400
558;T401;136;18,88;114,7457657;3,457534247;G6;1400
559;T401;136;19,96;123,1834973;4,380821918;G6;1400
560;T401;136;22;156,4746942;5,333333333;G6;1400
561;T402;137;15,68;73,25266752;2,701369863;G6;1400
562;T402;137;18,3;91,08297207;3,460273973;G6;1400
563;T402;137;19,32;107,5166168;4,383561644;G6;1400
564;T402;137;21;142,4547618;5,333333333;G6;1400
565;T402;138;17,36;91,08764288;2,701369863;G6;1400
566;T402;138;21,62;120,7633389;3,460273973;G6;1400
567;T402;138;22,42;143,5117778;4,383561644;G6;1400
568;T402;138;24;181,1224943;5,333333333;G6;1400
569;T402;139;17,62;84,25779497;2,701369863;G6;1400
570;T402;139;20,22;116,2563965;3,460273973;G6;1400
571;T402;139;21,42;128,6402503;4,383561644;G6;1400
572;T402;139;23;150,9337254;5,333333333;G6;1400
573;T330;140;20,82;143,8957608;2,553424658;G20;1500
574;T330;140;22,68;220,7693296;3,473972603;G20;1500
575;T330;140;25,4;260,4168474;4,509589041;G20;1500
576;T330;140;27;300,2965582;5,416666667;G20;1500
577;T344;141;17,86666667;124,7846664;2,569863014;G20;1500
578;T344;141;22,5;192,6713841;3,471232877;G20;1500
579;T344;141;26,94;264,5962367;4,512328767;G20;1500
580;T344;141;30;320,2032992;5,416666667;G20;1500
581;T355;142;19,14;141,8607313;2,569863014;G20;1500
582;T355;142;23,04;225,9059115;3,460273973;G20;1500
583;T355;142;25,98;263,9084227;4,512328767;G20;1500
584;T355;142;28;309,3863972;5,416666667;G20;1500
585;T356;143;18,66;145,740739;2,591780822;G20;1500
586;T356;143;23,18333333;217,2463044;3,482191781;G20;1500
587;T356;143;26,48;255,5343704;4,534246575;G20;1500
588;T356;143;31;325,8732077;5,416666667;G20;1500
589;T357;144;17,88;136,1134901;2,597260274;G20;1500
590;T357;144;22,9;214,8527391;3,482191781;G20;1500
591;T357;144;25,58;256,6557794;4,534246575;G20;1500
592;T357;144;27;296,7176692;5,416666667;G20;1500
593;T358;145;19,44;144,2173586;2,589041096;G20;1500
594;T358;145;24,96;225,7126242;3,479452055;G20;1500
595;T358;145;28,82;286,3547338;4,531506849;G20;1500
596;T358;145;28;298,646003;5,416666667;G20;1500
597;T358;146;18,82;138,0078645;2,594520548;G20;1500
598;T358;146;24,88;227,7842522;3,479452055;G20;1500
599;T358;146;28,74;292,9518758;4,531506849;G20;1500
600;T358;146;29;321,4074301;5,416666667;G20;1500
601;T331;147;22;147,3724;2,550684932;G20;1500
602;T331;147;26,01666667;226,2587642;3,460273973;G20;1500
603;T331;147;30,14;295,723056;4,506849315;G20;1500
604;T331;147;32;341,649987;5,416666667;G20;1500
605;T332;148;18,7;110,8200451;2,547945205;G20;1500
606;T332;148;22,3;185,163229;3,457534247;G20;1500
607;T332;148;26,66;244,0805274;4,509589041;G20;1500
608;T332;148;29;274,7210605;5,333333333;G20;1500
609;T332;149;18,5;128,325821;2,547945205;G20;1500
610;T332;149;24,36;211,5533924;3,468493151;G20;1500
611;T332;149;27,66;275,7674198;4,509589041;G20;1500
612;T332;149;33;353,6202978;5,333333333;G20;1500
613;T332;150;19,02;112,2796039;2,547945205;G20;1500
614;T332;150;22,2;180,823158;3,468493151;G20;1500
615;T332;150;24,34;222,4884317;4,509589041;G20;1500
616;T332;150;28;273,6361613;5,333333333;G20;1500
617;T332;151;20,4;138,7123268;2,547945205;G20;1500
618;T332;151;22,96666667;216,9535566;3,468493151;G20;1500
619;T332;151;24,3;243,2482506;4,509589041;G20;1500
620;T332;151;29;318,8993313;5,333333333;G20;1500
621;T332;152;20,32;126,9958762;2,547945205;G20;1500
622;T332;152;26,08;208,9524459;3,468493151;G20;1500
623;T332;152;27,54;261,7146233;4,509589041;G20;1500
624;T332;152;34;354,3561444;5,333333333;G20;1500
625;T332;153;21,15;121,9825275;2,57260274;G20;1500
626;T332;153;27,38;206,1052362;3,468493151;G20;1500
627;T332;153;30,62;288,3297406;4,509589041;G20;1500
628;T332;153;34;360,6527464;5,416666667;G20;1500
629;T333;154;18,5;140,2114861;2,575342466;G20;1500
630;T333;154;25,4;231,2254343;3,460273973;G20;1500
631;T333;154;28,32;297,0506003;4,509589041;G20;1500
632;T333;154;32;377,3220677;5,333333333;G20;1500
633;T333;155;19,8;133,3493153;2,569863014;G20;1500
634;T333;155;25,2;206,7787129;3,460273973;G20;1500
635;T333;155;27,38;250,6699726;4,509589041;G20;1500
636;T333;155;31;301,5162446;5,333333333;G20;1500
637;T334;156;19,74;142,9289685;2,569863014;G20;1500
638;T334;156;21,4;216,9643107;3,460273973;G20;1500
639;T334;156;24,72;236,5968313;4,509589041;G20;1500
640;T334;156;29;311,3547579;5,333333333;G20;1500
641;T334;157;17,78;85,37268951;2,569863014;G20;1500
642;T334;157;23,94;151,1627723;3,460273973;G20;1500
643;T334;157;27,18;207,2457269;4,509589041;G20;1500
644;T334;157;31;279,4672631;5,333333333;G20;1500
645;T334;158;19,6;138,3750903;2,569863014;G20;1500
646;T334;158;21,28;208,2904679;3,460273973;G20;1500
647;T334;158;24,86;230,7336791;4,509589041;G20;1500
648;T334;158;29;290,5578175;5,333333333;G20;1500
649;T335;159;22,72;132,8070566;2,569863014;G4;1500
650;T335;159;27,24;203,7513104;3,468493151;G4;1500
651;T335;159;29,28;250,7710383;4,506849315;G4;1500
652;T335;159;31;266,9399185;5,416666667;G4;1500
653;T336;160;18,28;101,737995;2,553424658;G20;1500
654;T336;160;21,34;180,2691169;3,438356164;G20;1500
655;T336;160;24,08;203,3954683;4,490410959;G20;1500
656;T336;160;25;248,7235284;5,333333333;G20;1500
657;T336;161;19,6;124,983735;2,553424658;G20;1500
658;T336;161;25,38;212,1320877;3,438356164;G20;1500
659;T336;161;28,36;270,3436067;4,490410959;G20;1500
660;T336;161;32;347,0338454;5,333333333;G20;1500
661;T337;162;18,925;131,7407166;2,534246575;G20;1500
662;T337;162;24,66666667;214,9300384;3,419178082;G20;1500
663;T337;162;27,2;248,2001286;4,490410959;G20;1500
664;T337;162;29;317,001128;5,333333333;G20;1500
665;T338;163;20,34;122,8349635;2,553424658;G20;1500
666;T338;163;24,58;197,7882832;3,438356164;G20;1500
667;T338;163;27,34;258,2194055;4,487671233;G20;1500
668;T338;163;31;314,3151392;5,25;G20;1500
669;T339;164;21,02;144,3430274;2,553424658;G20;1500
670;T339;164;23,32;216,5967768;3,438356164;G20;1500
671;T339;164;26,78;251,9989738;4,490410959;G20;1500
672;T339;164;29;321,1699089;5,333333333;G20;1500
673;T339;165;17,74;107,0904898;2,553424658;G20;1500
674;T339;165;23,2;186,6358747;3,438356164;G20;1500
675;T339;165;26,64;246,8325688;4,490410959;G20;1500
676;T339;165;30;311,0468955;5,25;G20;1500
677;T339;166;18,92;126,1244876;2,553424658;G20;1500
678;T339;166;23,48333333;208,4295183;3,438356164;G20;1500
679;T339;166;27,42;257,7881373;4,490410959;G20;1500
680;T339;166;30;340,3866132;5,25;G20;1500
681;T340;167;16;71,29997574;2,567123288;G20;1500
682;T340;167;21,92;135,6438361;3,465753425;G20;1500
683;T340;167;27,52;199,9268957;4,501369863;G20;1500
684;T340;167;31;279,0717429;5,333333333;G20;1500
685;T340;168;19,28;130,6867822;2,561643836;G20;1500
686;T340;168;25,68;221,4681777;3,452054795;G20;1500
687;T340;168;28,74;275,9748232;4,501369863;G20;1500
688;T340;168;31;366,1122465;5,333333333;G20;1500
689;T340;169;19,66;137,9474815;2,561643836;G20;1500
690;T340;169;21,7;208,9464456;3,452054795;G20;1500
691;T340;169;25,14;239,155612;4,501369863;G20;1500
692;T340;169;28;314,4095152;5,333333333;G20;1500
693;T341;170;19,46;130,3132315;2,643835616;G20;1500
694;T341;170;22,22;207,6071504;3,534246575;G20;1500
695;T341;170;25,4;244,0986059;4,583561644;G20;1500
696;T341;170;29;313,6973969;5,333333333;G20;1500
697;T342;171;14,68;55,93252247;2,517808219;G4;1500
698;T342;171;19,44;98,38623298;3,402739726;G4;1500
699;T342;171;23,26;130,9818311;4,452054795;G4;1500
700;T342;171;28;192,967253;5,25;G4;1500
701;T343;172;20,12;141,6181184;2,610958904;G20;1500
702;T343;172;25,24;234,8974708;3,509589041;G20;1500
703;T343;172;26,94;294,6040121;4,545205479;G20;1500
704;T343;172;30;341,7467943;5,333333333;G20;1500
705;T343;173;22,35;161,6820887;2,610958904;G20;1500
706;T343;173;25,42;243,0376898;3,506849315;G20;1500
707;T343;173;27,74;299,5430247;4,545205479;G20;1500
708;T343;173;30;363,6898812;5,416666667;G20;1500
709;T345;174;17,94;103,8831443;2,610958904;G20;1500
710;T345;174;22,98333333;168,4203427;3,506849315;G20;1500
711;T345;174;26,78;229,7306997;4,545205479;G20;1500
712;T345;174;29;273,0946297;5,333333333;G20;1500
713;T345;175;19,24;130,5619377;2,610958904;G20;1500
714;T345;175;25,02;214,8638914;3,506849315;G20;1500
715;T345;175;27,8;269,5069074;4,545205479;G20;1500
716;T345;175;31;333,6507705;5,333333333;G20;1500
717;T345;176;21,02;150,5343991;2,605479452;G20;1500
718;T345;176;25,14;236,829157;3,506849315;G20;1500
719;T345;176;27,6;286,447101;4,545205479;G20;1500
720;T345;176;32;370,3132084;5,416666667;G20;1500
721;T346;177;24,26;150,5493609;2,605479452;G4;1500
722;T346;177;26,25;217,6463252;3,506849315;G4;1500
723;T346;177;27,96;262,7161481;4,547945205;G4;1500
724;T346;177;30;263,8665694;5,333333333;G4;1500
725;T346;178;22,06666667;152,602397;2,610958904;G4;1500
726;T346;178;24,92;225,6615961;3,506849315;G4;1500
727;T346;178;27,38;292,4215422;4,545205479;G4;1500
728;T346;178;29;307,3147447;5,333333333;G4;1500
729;T346;179;21,26;154,4064299;2,610958904;G4;1500
730;T346;179;26;244,2040669;3,506849315;G4;1500
731;T346;179;27,56;310,5728606;4,545205479;G4;1500
732;T346;179;31;355,9923481;5,416666667;G4;1500
733;T346;180;21,54;116,3985208;2,610958904;G4;1500
734;T346;180;25,38;183,7972737;3,506849315;G4;1500
735;T346;180;26,48;243,1637748;4,545205479;G4;1500
736;T346;180;32;313,3624271;5,416666667;G4;1500
737;T347;181;20,56;136,0346282;2,608219178;G4;1500
738;T347;181;27,56;215,4410784;3,504109589;G4;1500
739;T347;181;29,48;275,250999;4,542465753;G4;1500
740;T347;181;31;276,1652899;5,333333333;G4;1500
741;T348;182;22,04;100,9730381;2,520547945;G4;1500
742;T348;182;24,54;144,0655393;3,419178082;G4;1500
743;T348;182;25,72;167,2759276;4,454794521;G4;1500
744;T348;182;27;180,6381932;5,25;G4;1500
745;T349;183;18,52;117,8931487;2,520547945;G4;1500
746;T349;183;28,8;191,3011537;3,419178082;G4;1500
747;T349;183;29,24;233,8341272;4,454794521;G4;1500
748;T349;183;28;228,8981734;5,25;G4;1500
749;T350;184;16,38;137,4262889;2,616438356;G4;1500
750;T350;184;27,28;205,7016631;3,515068493;G4;1500
751;T350;184;29,38;251,4746044;4,550684932;G4;1500
752;T350;184;30;239,8606189;5,333333333;G4;1500
753;T351;185;21,7;150,0334108;2,616438356;G4;1500
754;T351;185;24,32;217,8850776;3,515068493;G4;1500
755;T351;185;27,44;263,5027921;4,550684932;G4;1500
756;T351;185;29;287,8385071;5,416666667;G4;1500
757;T352;186;18,84;150,6978302;2,61369863;G20;1500
758;T352;186;22,8;210,7924464;3,512328767;G20;1500
759;T352;186;25,02;249,1580879;4,547945205;G20;1500
760;T352;186;29;354,8348295;5,416666667;G20;1500
761;T352;187;18,88;140,8001052;2,61369863;G20;1500
762;T352;187;23,04;227,2282137;3,512328767;G20;1500
763;T352;187;25,64;247,6160133;4,547945205;G20;1500
764;T352;187;27;294,9989581;5,333333333;G20;1500
765;T352;188;20,38;150,3919957;2,61369863;G20;1500
766;T352;188;23,12;229,3624366;3,512328767;G20;1500
767;T352;188;25,84;249,7139399;4,547945205;G20;1500
768;T352;188;28;301,2407459;5,333333333;G20;1500
769;T353;189;25,16666667;249,1905308;3,715068493;G6;1500
770;T353;189;28,76666667;330,9181228;5,512328767;G6;1500
771;T353;189;30,92;369,103582;6,547945205;G6;1500
772;T353;190;26,84;261,6319682;3,715068493;G6;1500
773;T353;190;35,36;368,264091;5,512328767;G6;1500
774;T353;190;38,06;499,9803345;6,547945205;G6;1500
775;T353;191;22;199,8475197;3,715068493;G6;1500
776;T353;191;30,06666667;281,7593495;5,512328767;G6;1500
777;T353;191;34,98;365,6403846;6,547945205;G6;1500
778;T354;192;18,98;149,0052334;2,610958904;G20;1500
779;T354;192;21,78333333;220,67964;3,509589041;G20;1500
780;T354;192;26,18;264,5817536;4,545205479;G20;1500
781;T354;192;27;298,169365;5,416666667;G20;1500
782;T141;193;19,6;101,7880629;2,712328767;G3;1500
783;T141;193;23;143,9122807;3,569863014;G3;1500
784;T141;193;25,24;209,3765993;4,515068493;G3;1500
785;T141;193;26,26;214,2396028;5,545205479;G3;1500
786;T141;193;27,64;229,7689416;6,333333333;G3;1500
787;T150;194;22,38;162,3300984;2,712328767;G3;1500
788;T150;194;26,68;228,3195519;3,569863014;G3;1500
789;T150;194;28,3;269,1848429;4,515068493;G3;1500
790;T150;194;29,82;321,6855442;5,545205479;G3;1500
791;T150;194;31,7;350,663843;6,333333333;G3;1500
792;T151;195;20,54;144,5793413;2,709589041;G3;1500
793;T151;195;24,72;211,1108895;3,567123288;G3;1500
794;T151;195;27,48;265,5119669;4,512328767;G3;1500
795;T151;195;27,18;289,5705749;5,542465753;G3;1500
796;T151;195;30;325,1598572;6,333333333;G3;1500
797;T152;196;21,84;168,9114401;2,712328767;G3;1500
798;T152;196;25,42;245,8352823;3,569863014;G3;1500
799;T152;196;26,66;304,3855829;4,515068493;G3;1500
800;T152;196;28,66;312,7853317;5,545205479;G3;1500
801;T152;196;35;425,4044201;6,333333333;G3;1500
802;T152;197;19,26;137,0889953;2,712328767;G3;1500
803;T152;197;22,26;180,5847219;3,569863014;G3;1500
804;T152;197;24,98;199,3933409;4,515068493;G3;1500
805;T152;197;26,5;216,8093509;5,545205479;G3;1500
806;T152;197;28;201,5505543;6,333333333;G3;1500
807;T153;198;21,04;150,9916443;2,797260274;G20;1500
808;T153;198;28,04;237,0402198;3,654794521;G20;1500
809;T153;198;29,33333333;294,0412302;4,6;G20;1500
810;T153;198;32,88;343,4260779;5,630136986;G20;1500
811;T153;199;21,16;158,0762006;2,797260274;G20;1500
812;T153;199;26,72;240,4615909;3,654794521;G20;1500
813;T153;199;28,76;296,678789;4,6;G20;1500
814;T153;199;31,84;343,1741908;5,630136986;G20;1500
815;T154;200;20,96;155,770924;2,789041096;G20;1500
816;T154;200;27,18;244,2124019;3,646575342;G20;1500
817;T154;200;29,1;298,3533042;4,591780822;G20;1500
818;T154;200;32,62;353,2838226;5,621917808;G20;1500
819;T154;200;35;398,5978546;6,416666667;G20;1500
820;T155;201;19,28;152,6950208;2,8;G20;1500
821;T155;201;22,74;241,5550847;3,550684932;G20;1500
822;T155;201;25,4;308,3398548;4,602739726;G20;1500
823;T155;201;28,64;330,1349797;5,632876712;G20;1500
824;T155;201;31;372,2525779;6,416666667;G20;1500
825;T156;202;20,14;156,4789871;2,78630137;G20;1500
826;T156;202;22,62;241,3544827;3,536986301;G20;1500
827;T156;202;26,88;326,7150735;4,589041096;G20;1500
828;T156;202;31,38;370,3418488;5,619178082;G20;1500
829;T156;202;33;400,6252857;6,416666667;G20;1500
830;T156;203;21,91428571;155,5396169;2,78630137;G20;1500
831;T156;203;25,74;242,7710056;3,536986301;G20;1500
832;T156;203;30,46;310,6945338;4,589041096;G20;1500
833;T156;203;32,6;364,9067093;5,619178082;G20;1500
834;T156;203;34;378,9958543;6,416666667;G20;1500
835;T156;204;21,12;150,8821309;2,78630137;G20;1500
836;T156;204;25,46;237,9840406;3,536986301;G20;1500
837;T156;204;28,76;309,0862091;4,589041096;G20;1500
838;T156;204;30,68;354,1983206;5,619178082;G20;1500
839;T156;204;34;391,8212636;6,416666667;G20;1500
840;T157;205;21,18;145,2630143;2,720547945;G3;1500
841;T157;205;24,2;221,363077;3,471232877;G3;1500
842;T157;205;26,85;275,359372;4,523287671;G3;1500
843;T157;205;28,06;298,2659349;5,553424658;G3;1500
844;T157;205;30;329,6728322;6,333333333;G3;1500
845;T157;206;23,46;178,5162138;2,720547945;G3;1500
846;T157;206;27,92;257,5951201;3,471232877;G3;1500
847;T157;206;31,9;345,6319991;4,523287671;G3;1500
848;T157;206;32,72;401,5467949;5,553424658;G3;1500
849;T157;206;36;458,8382036;6,333333333;G3;1500
850;T142;207;22,46;161,5581323;2,780821918;G3;1500
851;T142;207;25,64;214,0012434;3,531506849;G3;1500
852;T142;207;28,78;303,6126945;4,583561644;G3;1500
853;T142;207;30,1;331,884468;5,61369863;G3;1500
854;T142;207;33;382,9291691;6,416666667;G3;1500
855;T142;208;21,78;152,9456847;2,780821918;G3;1500
856;T142;208;25,24;208,6766943;3,55890411;G3;1500
857;T142;208;28,98;283,170904;4,583561644;G3;1500
858;T142;208;30,72;331,7655004;5,61369863;G3;1500
859;T142;208;31;328,7495646;6,416666667;G3;1500
860;T143;209;22,42;146,4321442;2,720547945;G3;1500
861;T143;209;28,12;223,221751;3,471232877;G3;1500
862;T143;209;31,76;292,0280087;4,523287671;G3;1500
863;T143;209;35,26;364,1507182;5,553424658;G3;1500
864;T143;209;37;419,653997;6,333333333;G3;1500
865;T144;210;21,34;156,1934358;2,720547945;G3;1500
866;T144;210;24,8;224,0045152;3,471232877;G3;1500
867;T144;210;27,38;297,7044437;4,523287671;G3;1500
868;T144;210;31,5;346,9854839;5,553424658;G3;1500
869;T144;210;31;359,0948262;6,333333333;G3;1500
870;T144;211;20,72;167,5279541;2,720547945;G3;1500
871;T144;211;23,56;238,3468489;3,471232877;G3;1500
872;T144;211;24,73333333;293,0198047;4,523287671;G3;1500
873;T144;211;27,22;312,7795699;5,553424658;G3;1500
874;T144;211;29;341,0852581;6,333333333;G3;1500
875;T145;212;17,66;131,4930881;2,709589041;G24;1500
876;T145;212;23,28;189,9275233;3,460273973;G24;1500
877;T145;212;24,54;255,0468018;4,512328767;G24;1500
878;T145;212;27,88;283,0984182;5,542465753;G24;1500
879;T145;212;30;313,7616339;6,333333333;G24;1500
880;T145;213;18;120,2622073;2,709589041;G24;1500
881;T145;213;22,42;184,7127327;3,460273973;G24;1500
882;T145;213;25,54;247,0806806;4,512328767;G24;1500
883;T145;213;27,26;265,8724729;5,542465753;G24;1500
884;T145;213;30;303,1409747;6,333333333;G24;1500
885;T145;214;18,18;141,0713095;2,709589041;G24;1500
886;T145;214;22,94;209,7596003;3,460273973;G24;1500
887;T145;214;25,58333333;282,6871739;4,512328767;G24;1500
888;T145;214;26,7;298,0012127;5,542465753;G24;1500
889;T145;214;30;353,303332;6,333333333;G24;1500
890;T146;215;21,86;158,8716698;2,816438356;G3;1500
891;T146;215;25,86;220,5250454;3,594520548;G3;1500
892;T146;215;28,28;287,4205054;4,619178082;G3;1500
893;T146;215;29,44;312,7815771;5,649315068;G3;1500
894;T146;215;34;346,9828362;6,416666667;G3;1500
895;T146;216;21,5;168,5827627;2,816438356;G3;1500
896;T146;216;25,16;249,7663917;3,594520548;G3;1500
897;T146;216;27,12;309,4646505;4,619178082;G3;1500
898;T146;216;27,9;342,8384482;5,649315068;G3;1500
899;T146;216;31;375,486946;6,416666667;G3;1500
900;T146;217;22,42;162,7988644;2,816438356;G3;1500
